ID_ANIMAL;Lot;Lignee;NO_Lact;Infestation;Date;Jour_Prlv;Ht;FEC;PL;TB;TP;CCS;scs;Stade;Pepsino;Date dosage;TM_Pep;Plaque_peps;pep0;Tps_exc;Censure;Ht0;PL0;TB0;TP0;scs0
10297;ConcNInf;CCS-;6;1;13/05/2016;J0;27;0;1599;339;312;1092;6.45;123;973;16/06/2016;1627;A;973;NA;;27;1599;339;312;6.45
10297;ConcNInf;CCS-;6;1;27/05/2016;J14;28;NA;1368;308;322;999;6.32;137;964;16/06/2016;1627;A;973;NA;;27;1599;339;312;6.45
10297;ConcNInf;CCS-;6;1;31/05/2016;J18;30;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;27;1599;339;312;6.45
10297;ConcNInf;CCS-;6;1;03/06/2016;J21;29;0;1083;340;301;1028;6.36;144;NA;NA;NA;NA;NA;NA;;27;1599;339;312;6.45
10297;ConcNInf;CCS-;6;1;06/06/2016;J24;28;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;27;1599;339;312;6.45
10297;ConcNInf;CCS-;6;1;13/06/2016;J31;28;15;1403;286;310;1406;6.81;154;953;16/06/2016;1627;A;973;NA;;27;1599;339;312;6.45
10297;ConcNInf;CCS-;6;2;01/07/2016;J0;29;0;976;303;327;9188;9.52;173;;;;;;NA;;29;976;303;327;9.52
10297;ConcNInf;CCS-;6;2;15/07/2016;J14;31;NA;1279;268;313;1111;6.47;187;;;;;;NA;;29;976;303;327;9.52
10297;ConcNInf;CCS-;6;2;19/07/2016;J18;29;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;29;976;303;327;9.52
10297;ConcNInf;CCS-;6;2;22/07/2016;J21;30;15;1350;241;314;1010;6.34;194;;;;;;NA;;29;976;303;327;9.52
10297;ConcNInf;CCS-;6;2;25/07/2016;J24;31;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;29;976;303;327;9.52
10297;ConcNInf;CCS-;6;2;01/08/2016;J31;32;0;1119;346;315;1479;6.89;204;;;;;;NA;;29;976;303;327;9.52
11032;LupNInf;CCS-;5;1;13/05/2016;J0;24;0;2151;309;321;692;5.79;116;438;16/06/2016;1627;A;438;NA;;24;2151;309;321;5.79
11032;LupNInf;CCS-;5;1;27/05/2016;J14;24;NA;1849;302;326;923;6.21;130;424;16/06/2016;1627;A;438;NA;;24;2151;309;321;5.79
11032;LupNInf;CCS-;5;1;31/05/2016;J18;25;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;24;2151;309;321;5.79
11032;LupNInf;CCS-;5;1;03/06/2016;J21;25;0;1421;260;315;1868;7.22;137;NA;NA;NA;NA;NA;NA;;24;2151;309;321;5.79
11032;LupNInf;CCS-;5;1;06/06/2016;J24;24;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;24;2151;309;321;5.79
11032;LupNInf;CCS-;5;1;13/06/2016;J31;23;0;1546;236;328;1016;6.34;147;405;16/06/2016;1627;A;438;NA;;24;2151;309;321;5.79
11032;LupNInf;CCS-;5;2;01/07/2016;J0;24;0;1777;199;327;291;4.54;166;;;;;;NA;;24;1777;199;327;4.54
11032;LupNInf;CCS-;5;2;15/07/2016;J14;27;NA;1475;249;335;1235;6.63;180;;;;;;NA;;24;1777;199;327;4.54
11032;LupNInf;CCS-;5;2;19/07/2016;J18;26;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;24;1777;199;327;4.54
11032;LupNInf;CCS-;5;2;22/07/2016;J21;25;0;1546;179;327;165;3.72;187;;;;;;NA;;24;1777;199;327;4.54
11032;LupNInf;CCS-;5;2;25/07/2016;J24;26;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;24;1777;199;327;4.54
11032;LupNInf;CCS-;5;2;01/08/2016;J31;28;0;1510;214;337;894;6.16;197;;;;;;NA;;24;1777;199;327;4.54
11045;ConcInf;CCS+;4;1;13/05/2016;J0;30;0;2632;193;279;563;5.49;88;762;16/06/2016;1627;A;762;NA;;30;2632;193;179;5.49
11045;ConcInf;CCS+;4;1;27/05/2016;J14;29;NA;2418;152;284;146;3.55;102;1094;16/06/2016;1627;A;762;NA;;30;2632;193;179;5.49
11045;ConcInf;CCS+;4;1;31/05/2016;J18;30;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;30;2632;193;179;5.49
11045;ConcInf;CCS+;4;1;03/06/2016;J21;27;30;2222;149;264;692;5.79;109;NA;NA;NA;NA;NA;NA;;30;2632;193;179;5.49
11045;ConcInf;CCS+;4;1;06/06/2016;J24;26;465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;30;2632;193;179;5.49
11045;ConcInf;CCS+;4;1;13/06/2016;J31;24;1425;2258;171;267;857;6.1;119;1963;16/06/2016;1627;A;762;21;1;30;2632;193;179;5.49
11045;ConcInf;CCS+;4;2;01/07/2016;J0;26;0;1991;144;281;596;5.58;138;;;;;;NA;;26;1991;144;281;5.58
11045;ConcInf;CCS+;4;2;15/07/2016;J14;29;NA;2294;143;271;920;6.2;152;;;;;;NA;;26;1991;144;281;5.58
11045;ConcInf;CCS+;4;2;19/07/2016;J18;27;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;26;1991;144;281;5.58
11045;ConcInf;CCS+;4;2;22/07/2016;J21;27;0;2365;113;270;192;3.94;159;;;;;;NA;;26;1991;144;281;5.58
11045;ConcInf;CCS+;4;2;25/07/2016;J24;27;60;NA;NA;NA;NA;NA;NA;;;;;;NA;;26;1991;144;281;5.58
11045;ConcInf;CCS+;4;2;01/08/2016;J31;28;1250;1973;173;275;985;6.3;169;;;;;;24;1;26;1991;144;281;5.58
11121;LupNInf;CCS+;4;1;13/05/2016;J0;28;0;2418;289;288;408;5.03;122;864;16/06/2016;1627;A;864;NA;;28;2418;289;288;5.03
11121;LupNInf;CCS+;4;1;27/05/2016;J14;27;NA;1920;273;296;714;5.84;136;817;16/06/2016;1627;A;864;NA;;28;2418;289;288;5.03
11121;LupNInf;CCS+;4;1;31/05/2016;J18;30;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;28;2418;289;288;5.03
11121;LupNInf;CCS+;4;1;03/06/2016;J21;27;15;1973;230;278;426;5.09;143;NA;NA;NA;NA;NA;NA;;28;2418;289;288;5.03
11121;LupNInf;CCS+;4;1;06/06/2016;J24;28;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;28;2418;289;288;5.03
11121;LupNInf;CCS+;4;1;13/06/2016;J31;26;0;1920;230;288;644;5.69;153;787;16/06/2016;1627;A;864;NA;;28;2418;289;288;5.03
11121;LupNInf;CCS+;4;2;01/07/2016;J0;26;0;2187;293;295;266;4.41;172;;;;;;NA;;26;2187;293;295;4.41
11121;LupNInf;CCS+;4;2;15/07/2016;J14;32;NA;1653;267;302;1533;6.94;186;;;;;;NA;;26;2187;293;295;4.41
11121;LupNInf;CCS+;4;2;19/07/2016;J18;31;30;NA;NA;NA;NA;NA;NA;;;;;;NA;;26;2187;293;295;4.41
11121;LupNInf;CCS+;4;2;22/07/2016;J21;29;30;1599;223;300;433;5.11;193;;;;;;NA;;26;2187;293;295;4.41
11121;LupNInf;CCS+;4;2;25/07/2016;J24;31;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;26;2187;293;295;4.41
11121;LupNInf;CCS+;4;2;01/08/2016;J31;31;0;1777;243;309;1131;6.5;203;;;;;;NA;;26;2187;293;295;4.41
11200;ConcInf;CCS+;3;1;13/05/2016;J0;30;30;2525;281;305;26;1.06;78;2554;16/06/2016;1627;A;2554;NA;;30;2525;281;305;1.06
11200;ConcInf;CCS+;3;1;27/05/2016;J14;28;NA;2507;286;315;994;6.31;92;2420;16/06/2016;1627;A;2554;NA;;30;2525;281;305;1.06
11200;ConcInf;CCS+;3;1;31/05/2016;J18;29;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;30;2525;281;305;1.06
11200;ConcInf;CCS+;3;1;03/06/2016;J21;28;0;2294;258;306;2402;7.59;99;NA;NA;NA;NA;NA;NA;;30;2525;281;305;1.06
11200;ConcInf;CCS+;3;1;06/06/2016;J24;24;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;30;2525;281;305;1.06
11200;ConcInf;CCS+;3;1;13/06/2016;J31;22;570;2400;251;309;5318;8.73;109;2585;16/06/2016;1627;A;2554;18;1;30;2525;281;305;1.06
11200;ConcInf;CCS+;3;2;01/07/2016;J0;25;0;1510;235;319;5932;8.89;128;;;;;;NA;;25;1510;235;319;8.89
11200;ConcInf;CCS+;3;2;15/07/2016;J14;28;NA;1135;221;322;2824;7.82;142;;;;;;NA;;25;1510;235;319;8.89
11200;ConcInf;CCS+;3;2;19/07/2016;J18;27;15;NA;NA;NA;NA;NA;NA;;;;;;NA;;25;1510;235;319;8.89
11200;ConcInf;CCS+;3;2;22/07/2016;J21;28;0;1920;213;308;847;6.08;149;;;;;;NA;;25;1510;235;319;8.89
11200;ConcInf;CCS+;3;2;25/07/2016;J24;26;480;NA;NA;NA;NA;NA;NA;;;;;;NA;;25;1510;235;319;8.89
11200;ConcInf;CCS+;3;2;01/08/2016;J31;25;1440;1492;246;311;4843;8.6;159;;;;;;24;1;25;1510;235;319;8.89
11227;LupNInf;CCS+;4;1;13/05/2016;J0;30;45;816;371;357;541;5.44;126;390;16/06/2016;1627;B;390;NA;;30;816;371;357;5.44
11227;LupNInf;CCS+;4;1;27/05/2016;J14;31;NA;780;344;372;1049;6.39;140;479;16/06/2016;1627;B;390;NA;;30;816;371;357;5.44
11227;LupNInf;CCS+;4;1;31/05/2016;J18;34;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;30;816;371;357;5.44
11227;LupNInf;CCS+;4;1;03/06/2016;J21;30;15;745;339;357;814;6.03;147;NA;NA;NA;NA;NA;NA;;30;816;371;357;5.44
11227;LupNInf;CCS+;4;1;06/06/2016;J24;31;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;30;816;371;357;5.44
11227;LupNInf;CCS+;4;1;13/06/2016;J31;31;0;976;378;368;792;5.99;157;742;16/06/2016;1627;B;390;NA;;30;816;371;357;5.44
11227;LupNInf;CCS+;4;2;01/07/2016;J0;27;15;1030;345;349;234;4.23;176;;;;;;NA;;27;1030;345;349;4.23
11227;LupNInf;CCS+;4;2;15/07/2016;J14;30;NA;905;320;365;839;6.07;190;;;;;;NA;;27;1030;345;349;4.23
11227;LupNInf;CCS+;4;2;19/07/2016;J18;28;15;NA;NA;NA;NA;NA;NA;;;;;;NA;;27;1030;345;349;4.23
11227;LupNInf;CCS+;4;2;22/07/2016;J21;28;0;923;258;330;417;5.060047384;197;;;;;;NA;;27;1030;345;349;4.23
11227;LupNInf;CCS+;4;2;25/07/2016;J24;29;15;NA;NA;NA;NA;NA;NA;;;;;;NA;;27;1030;345;349;4.23
11227;LupNInf;CCS+;4;2;01/08/2016;J31;31;15;834;303;366;687;5.78;207;;;;;;NA;;27;1030;345;349;4.23
12037;ConcInf;CCS-;3;1;13/05/2016;J0;29;0;2596;250;272;1355;6.76;114;849;16/06/2016;1627;B;849;NA;;29;2596;250;272;6.76
12037;ConcInf;CCS-;3;1;27/05/2016;J14;23;NA;2169;257;270;1400;6.81;128;1007;16/06/2016;1627;B;849;NA;;29;2596;250;272;6.76
12037;ConcInf;CCS-;3;1;31/05/2016;J18;20;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;29;2596;250;272;6.76
12037;ConcInf;CCS-;3;1;03/06/2016;J21;18;15;2169;223;256;334;4.74;135;NA;NA;NA;NA;NA;NA;;29;2596;250;272;6.76
12037;ConcInf;CCS-;3;1;06/06/2016;J24;17;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;29;2596;250;272;6.76
12037;ConcInf;CCS-;3;1;13/06/2016;J31;18;510;2116;233;232;555;5.47;145;1256;16/06/2016;1627;B;849;21;1;29;2596;250;272;6.76
12037;ConcInf;CCS-;3;2;01/07/2016;J0;28;0;2222;222;263;455;5.19;164;;;;;;NA;;28;2222;222;263;5.19
12037;ConcInf;CCS-;3;2;15/07/2016;J14;32;NA;2347;224;273;1070;6.42;178;;;;;;NA;;28;2222;222;263;5.19
12037;ConcInf;CCS-;3;2;19/07/2016;J18;28;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;28;2222;222;263;5.19
12037;ConcInf;CCS-;3;2;22/07/2016;J21;28;0;2614;187;249;733;5.87;185;;;;;;NA;;28;2222;222;263;5.19
12037;ConcInf;CCS-;3;2;25/07/2016;J24;29;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;28;2222;222;263;5.19
12037;ConcInf;CCS-;3;2;01/08/2016;J31;27;900;2294;241;261;562;5.49;195;;;;;;31;1;28;2222;222;263;5.19
12050;LupNInf;CCS-;4;1;13/05/2016;J0;26;0;1279;158;338;48;1.94;117;467;16/06/2016;1627;B;467;NA;;26;1279;158;338;1.94
12050;LupNInf;CCS-;4;1;27/05/2016;J14;26;NA;1350;209;344;42;1.75;131;353;16/06/2016;1627;B;467;NA;;26;1279;158;338;1.94
12050;LupNInf;CCS-;4;1;31/05/2016;J18;28;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;26;1279;158;338;1.94
12050;LupNInf;CCS-;4;1;03/06/2016;J21;25;45;1599;175;324;52;2.06;138;NA;NA;NA;NA;NA;NA;;26;1279;158;338;1.94
12050;LupNInf;CCS-;4;1;06/06/2016;J24;27;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;26;1279;158;338;1.94
12050;LupNInf;CCS-;4;1;13/06/2016;J31;25;180;1475;214;329;102;3.03;148;406;16/06/2016;1627;B;467;NA;;26;1279;158;338;1.94
12050;LupNInf;CCS-;4;2;01/07/2016;J0;23;0;1599;187;350;56;2.16;167;;;;;;NA;;23;1599;187;350;2.16
12050;LupNInf;CCS-;4;2;15/07/2016;J14;29;NA;1421;236;361;241;4.27;181;;;;;;NA;;23;1599;187;350;2.16
12050;LupNInf;CCS-;4;2;19/07/2016;J18;25;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;23;1599;187;350;2.16
12050;LupNInf;CCS-;4;2;22/07/2016;J21;24;0;1403;159;347;27;1.11;188;;;;;;NA;;23;1599;187;350;2.16
12050;LupNInf;CCS-;4;2;25/07/2016;J24;28;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;23;1599;187;350;2.16
12050;LupNInf;CCS-;4;2;01/08/2016;J31;32;0;1403;186;343;147;3.56;198;;;;;;NA;;23;1599;187;350;2.16
12055;LupInf;CCS-;4;1;13/05/2016;J0;28;0;2222;241;297;83;2.73;117;484;16/06/2016;1627;A;484;NA;;28;2222;241;297;2.73
12055;LupInf;CCS-;4;1;27/05/2016;J14;24;NA;1973;261;289;924;6.21;131;1539;16/06/2016;1627;A;484;NA;;28;2222;241;297;2.73
12055;LupInf;CCS-;4;1;31/05/2016;J18;27;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;28;2222;241;297;2.73
12055;LupInf;CCS-;4;1;03/06/2016;J21;26;15;2044;201;290;374;4.9;138;NA;NA;NA;NA;NA;NA;;28;2222;241;297;2.73
12055;LupInf;CCS-;4;1;06/06/2016;J24;25;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;28;2222;241;297;2.73
12055;LupInf;CCS-;4;1;13/06/2016;J31;22;810;2347;219;278;392;4.97;148;1828;16/06/2016;1627;A;484;21;1;28;2222;241;297;2.73
12055;LupInf;CCS-;4;2;01/07/2016;J0;25;0;2543;211;288;103;3.04;167;;;;;;NA;;25;2543;211;288;3.04
12055;LupInf;CCS-;4;2;15/07/2016;J14;29;NA;1973;211;292;416;5.06;181;;;;;;NA;;25;2543;211;288;3.04
12055;LupInf;CCS-;4;2;19/07/2016;J18;27;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;25;2543;211;288;3.04
12055;LupInf;CCS-;4;2;22/07/2016;J21;26;0;1973;188;294;214;4.1;188;;;;;;NA;;25;2543;211;288;3.04
12055;LupInf;CCS-;4;2;25/07/2016;J24;29;15;NA;NA;NA;NA;NA;NA;;;;;;NA;;25;2543;211;288;3.04
12055;LupInf;CCS-;4;2;01/08/2016;J31;30;765;1849;212;314;403;5.01;198;;;;;;24;1;25;2543;211;288;3.04
12069;LupInf;CCS-;4;1;13/05/2016;J0;25;0;2027;237;281;258;4.37;113;1776;16/06/2016;1627;A;1776;NA;;25;2027;237;281;4.37
12069;LupInf;CCS-;4;1;27/05/2016;J14;23;NA;1920;230;283;152;3.6;127;1957;16/06/2016;1627;A;1776;NA;;25;2027;237;281;4.37
12069;LupInf;CCS-;4;1;31/05/2016;J18;22;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;25;2027;237;281;4.37
12069;LupInf;CCS-;4;1;03/06/2016;J21;20;15;1973;203;285;149;3.58;134;NA;NA;NA;NA;NA;NA;;25;2027;237;281;4.37
12069;LupInf;CCS-;4;1;06/06/2016;J24;19;420;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;25;2027;237;281;4.37
12069;LupInf;CCS-;4;1;13/06/2016;J31;19;420;2418;209;285;473;5.24;144;1907;16/06/2016;1627;B;1776;21;1;25;2027;237;281;4.37
12069;LupInf;CCS-;4;2;01/07/2016;J0;24;0;2294;199;291;85;2.77;163;;;;;;NA;;24;2294;199;291;2.77
12069;LupInf;CCS-;4;2;15/07/2016;J14;27;NA;1920;221;286;184;3.88;177;;;;;;NA;;24;2294;199;291;2.77
12069;LupInf;CCS-;4;2;19/07/2016;J18;24;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;24;2294;199;291;2.77
12069;LupInf;CCS-;4;2;22/07/2016;J21;24;0;1973;192;289;81;2.7;184;;;;;;NA;;24;2294;199;291;2.77
12069;LupInf;CCS-;4;2;25/07/2016;J24;24;630;NA;NA;NA;NA;NA;NA;;;;;;NA;;24;2294;199;291;2.77
12069;LupInf;CCS-;4;2;01/08/2016;J31;24;2250;1724;201;288;219;4.13;194;;;;;;24;1;24;2294;199;291;2.77
12195;ConcInf;CCS+;3;1;13/05/2016;J0;29;0;2133;276;336;21;0.75;121;1175;16/06/2016;1627;B;1175;NA;;29;2133;276;336;0.75
12195;ConcInf;CCS+;3;1;27/05/2016;J14;27;NA;2062;252;339;18;0.53;135;1397;16/06/2016;1627;B;1175;NA;;29;2133;276;336;0.75
12195;ConcInf;CCS+;3;1;31/05/2016;J18;29;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;29;2133;276;336;0.75
12195;ConcInf;CCS+;3;1;03/06/2016;J21;27;0;1991;245;316;1830;7.19;142;NA;NA;NA;NA;NA;NA;;29;2133;276;336;0.75
12195;ConcInf;CCS+;3;1;06/06/2016;J24;23;375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;29;2133;276;336;0.75
12195;ConcInf;CCS+;3;1;13/06/2016;J31;23;795;2044;238;304;1768;7.14;152;1477;16/06/2016;1627;B;1175;18;1;29;2133;276;336;0.75
12195;ConcInf;CCS+;3;2;01/07/2016;J0;28;0;1724;218;307;427;5.09;171;;;;;;NA;;28;1724;218;307;5.09
12195;ConcInf;CCS+;3;2;15/07/2016;J14;33;NA;1777;233;306;3848;8.27;185;;;;;;NA;;28;1724;218;307;5.09
12195;ConcInf;CCS+;3;2;19/07/2016;J18;29;30;NA;NA;NA;NA;NA;NA;;;;;;NA;;28;1724;218;307;5.09
12195;ConcInf;CCS+;3;2;22/07/2016;J21;30;45;1973;212;308;393;4.97;192;;;;;;NA;;28;1724;218;307;5.09
12195;ConcInf;CCS+;3;2;25/07/2016;J24;32;120;NA;NA;NA;NA;NA;NA;;;;;;NA;;28;1724;218;307;5.09
12195;ConcInf;CCS+;3;2;01/08/2016;J31;27;405;1599;299;318;2566;7.68;202;;;;;;18;1;28;1724;218;307;5.09
13131;ConcNInf;CCS-;3;1;13/05/2016;J0;26;0;1546;297;355;77;2.62;120;966;16/06/2016;1627;B;966;NA;;26;1546;297;355;2.62
13131;ConcNInf;CCS-;3;1;27/05/2016;J14;29;NA;1546;264;356;72;2.53;134;1046;16/06/2016;1627;B;966;NA;;26;1546;297;355;2.62
13131;ConcNInf;CCS-;3;1;31/05/2016;J18;26;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;26;1546;297;355;2.62
13131;ConcNInf;CCS-;3;1;03/06/2016;J21;26;0;1350;244;359;33;1.4;141;NA;NA;NA;NA;NA;NA;;26;1546;297;355;2.62
13131;ConcNInf;CCS-;3;1;06/06/2016;J24;26;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;26;1546;297;355;2.62
13131;ConcNInf;CCS-;3;1;13/06/2016;J31;27;0;1350;203;356;284;4.51;151;948;16/06/2016;1627;B;966;NA;;26;1546;297;355;2.62
13131;ConcNInf;CCS-;3;2;01/07/2016;J0;23;0;1350;244;360;197;3.98;170;;;;;;NA;;23;1350;244;360;3.98
13131;ConcNInf;CCS-;3;2;15/07/2016;J14;29;NA;1101;246;356;215;4.1;184;;;;;;NA;;23;1350;244;360;3.98
13131;ConcNInf;CCS-;3;2;19/07/2016;J18;30;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;23;1350;244;360;3.98
13131;ConcNInf;CCS-;3;2;22/07/2016;J21;29;0;1279;192;358;159;3.67;191;;;;;;NA;;23;1350;244;360;3.98
13131;ConcNInf;CCS-;3;2;25/07/2016;J24;30;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;23;1350;244;360;3.98
13131;ConcNInf;CCS-;3;2;01/08/2016;J31;29;15;1350;292;369;197;3.98;201;;;;;;NA;;23;1350;244;360;3.98
13134;ConcNInf;CCS+;3;1;13/05/2016;J0;30;0;2489;248;286;107;3.1;77;383;16/06/2016;1627;B;383;NA;;30;2489;248;286;3.1
13134;ConcNInf;CCS+;3;1;27/05/2016;J14;33;NA;2098;225;295;236;4.24;91;604;16/06/2016;1627;B;383;NA;;30;2489;248;286;3.1
13134;ConcNInf;CCS+;3;1;31/05/2016;J18;33;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;30;2489;248;286;3.1
13134;ConcNInf;CCS+;3;1;03/06/2016;J21;33;0;1849;248;289;498;5.32;98;NA;NA;NA;NA;NA;NA;;30;2489;248;286;3.1
13134;ConcNInf;CCS+;3;1;06/06/2016;J24;32;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;30;2489;248;286;3.1
13134;ConcNInf;CCS+;3;1;13/06/2016;J31;28;0;1777;241;304;442;5.14;108;518;16/06/2016;1627;B;383;NA;;30;2489;248;286;3.1
13134;ConcNInf;CCS+;3;2;01/07/2016;J0;28;0;1991;250;317;408;5.03;127;;;;;;NA;;28;1991;250;317;5.03
13134;ConcNInf;CCS+;3;2;15/07/2016;J14;33;NA;2027;270;301;391;4.97;141;;;;;;NA;;28;1991;250;317;5.03
13134;ConcNInf;CCS+;3;2;19/07/2016;J18;29;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;28;1991;250;317;5.03
13134;ConcNInf;CCS+;3;2;22/07/2016;J21;30;0;1884;188;296;407;5.03;148;;;;;;NA;;28;1991;250;317;5.03
13134;ConcNInf;CCS+;3;2;25/07/2016;J24;31;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;28;1991;250;317;5.03
13134;ConcNInf;CCS+;3;2;01/08/2016;J31;31;0;1777;311;325;575;5.52;158;;;;;;NA;;28;1991;250;317;5.03
13166;LupInf;CCS-;2;1;13/05/2016;J0;24;15;1884;286;302;1170;6.55;114;682;16/06/2016;1627;B;682;NA;;24;1884;286;302;6.55
13166;LupInf;CCS-;2;1;27/05/2016;J14;23;NA;1795;308;303;2152;7.43;128;916;16/06/2016;1627;B;682;NA;;24;1884;286;302;6.55
13166;LupInf;CCS-;2;1;31/05/2016;J18;25;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;24;1884;286;302;6.55
13166;LupInf;CCS-;2;1;03/06/2016;J21;23;30;1777;257;290;4188;8.39;135;NA;NA;NA;NA;NA;NA;;24;1884;286;302;6.55
13166;LupInf;CCS-;2;1;06/06/2016;J24;23;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;24;1884;286;302;6.55
13166;LupInf;CCS-;2;1;13/06/2016;J31;21;555;2116;318;295;1102;6.46;145;839;16/06/2016;1627;B;682;18;1;24;1884;286;302;6.55
13166;LupInf;CCS-;2;2;01/07/2016;J0;23;0;1973;247;296;1288;6.69;164;;;;;;NA;;23;1973;247;296;6.69
13166;LupInf;CCS-;2;2;15/07/2016;J14;27;NA;1724;281;303;1690;7.08;178;;;;;;NA;;23;1973;247;296;6.69
13166;LupInf;CCS-;2;2;19/07/2016;J18;24;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;23;1973;247;296;6.69
13166;LupInf;CCS-;2;2;22/07/2016;J21;22;30;1849;227;301;808;6.01;185;;;;;;NA;;23;1973;247;296;6.69
13166;LupInf;CCS-;2;2;25/07/2016;J24;23;180;NA;NA;NA;NA;NA;NA;;;;;;NA;;23;1973;247;296;6.69
13166;LupInf;CCS-;2;2;01/08/2016;J31;28;1400;1688;252;293;1113;6.48;195;;;;;;21;1;23;1973;247;296;6.69
13206;LupInf;CCS+;3;1;13/05/2016;J0;23;0;1973;316;327;140;3.49;114;554;16/06/2016;1627;B;554;NA;;23;1973;316;327;3.49
13206;LupInf;CCS+;3;1;27/05/2016;J14;23;NA;1599;305;307;289;4.53;128;594;16/06/2016;1627;B;554;NA;;23;1973;316;327;3.49
13206;LupInf;CCS+;3;1;31/05/2016;J18;22;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;23;1973;316;327;3.49
13206;LupInf;CCS+;3;1;03/06/2016;J21;22;30;1546;287;315;758;5.92;135;NA;NA;NA;NA;NA;NA;;23;1973;316;327;3.49
13206;LupInf;CCS+;3;1;06/06/2016;J24;20;150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;23;1973;316;327;3.49
13206;LupInf;CCS+;3;1;13/06/2016;J31;18;645;1564;289;307;1080;6.43;145;578;16/06/2016;1627;C;554;21;1;23;1973;316;327;3.49
13206;LupInf;CCS+;3;2;01/07/2016;J0;22;0;1653;251;327;681;5.77;164;;;;;;NA;;22;1653;251;327;5.77
13206;LupInf;CCS+;3;2;15/07/2016;J14;26;NA;1670;231;336;906;6.18;178;;;;;;NA;;22;1653;251;327;5.77
13206;LupInf;CCS+;3;2;19/07/2016;J18;25;0;NA;NA;NA;NA;NA;NA;;;;;;NA;;22;1653;251;327;5.77
13206;LupInf;CCS+;3;2;22/07/2016;J21;24;30;1528;221;318;572;5.52;185;;;;;;NA;;22;1653;251;327;5.77
13206;LupInf;CCS+;3;2;25/07/2016;J24;23;165;NA;NA;NA;NA;NA;NA;;;;;;NA;;22;1653;251;327;5.77
13206;LupInf;CCS+;3;2;01/08/2016;J31;25;960;1350;250;324;800;6;195;;;;;;21;1;22;1653;251;327;5.77
13234;ConcInf;CCS-;3;1;13/05/2016;J0;28;0;1973;293;315;67;2.42;114;1147;16/06/2016;1627;C;1147;NA;;28;1973;293;315;2.42
13234;ConcInf;CCS-;3;1;27/05/2016;J14;31;NA;1991;305;312;55;2.14;128;1627;16/06/2016;1627;C;1147;NA;;28;1973;293;315;2.42
13234;ConcInf;CCS-;3;1;31/05/2016;J18;29;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;28;1973;293;315;2.42
